,0
87415,11707
87416,11704
87417,11700
87418,11694
87419,11689
87420,11694
87421,11689
87422,11697
87423,11689
87424,11691
87425,11688
87426,11702
87427,11679
87428,11697
87429,11697
87430,11693
87431,11696
87432,11686
87433,11690
87434,11695
87435,11695
87436,11696
87437,11692
87438,11690
87439,11685
87440,11688
87441,11689
87442,11692
87443,11697
87444,11693
87445,11694
87446,11701
87447,11697
87448,11697
87449,11696
87450,11684
87451,11692
87452,11699
87453,11706
87454,11693
87455,11697
87456,11695
87457,11694
87458,11687
87459,11707
87460,11708
87461,11689
87462,11691
87463,11693
87464,11706
87465,11696
87466,11690
87467,11684
87468,11700
87469,11688
87470,11699
87471,11681
87472,11697
87473,11711
87474,11694
87475,11696
87476,11710
87477,11704
87478,11693
87479,11711
87480,11688
87481,11691
87482,11707
87483,11705
87484,11698
87485,11691
87486,11695
87487,11709
87488,11697
87489,11706
87490,11699
87491,11694
87492,11701
87493,11705
87494,11693
87495,11688
87496,11713
87497,11711
87498,11697
87499,11707
87500,11705
87501,11712
87502,11705
87503,11703
87504,11702
87505,11698
87506,11696
87507,11688
87508,11702
87509,11688
87510,11684
87511,11683
87512,11701
87513,11694
87514,11699
87515,11703
87516,11698
87517,11704
87518,11682
87519,11703
87520,11694
87521,11686
87522,11688
87523,11699
87524,11701
87525,11687
87526,11675
87527,11689
87528,11690
87529,11701
87530,11695
87531,11689
87532,11693
87533,11688
87534,11691
87535,11717
87536,11692
87537,11704
87538,11696
87539,11700
87540,11707
87541,11708
87542,11699
87543,11687
87544,11693
87545,11688
87546,11695
87547,11690
87548,11716
87549,11707
87550,11710
87551,11699
87552,11695
87553,11700
87554,11706
87555,11681
87556,11702
87557,11678
87558,11708
87559,11703
87560,11692
87561,11712
87562,11689
87563,11705
87564,11695
87565,11696
87566,11692
87567,11727
87568,11709
87569,11694
87570,11701
87571,11690
87572,11698
87573,11701
87574,11679
87575,11705
87576,11696
87577,11690
87578,11694
87579,11706
87580,11706
87581,11691
87582,11690
87583,11707
87584,11696
87585,11722
87586,11710
87587,11712
87588,11701
87589,11700
87590,11689
87591,11715
87592,11703
87593,11693
87594,11696
87595,11717
87596,11707
87597,11694
87598,11717
87599,11711
87600,11708
87601,11704
87602,11698
87603,11703
87604,11700
87605,11705
87606,11703
87607,11715
87608,11695
87609,11706
87610,11696
87611,11704
87612,11716
87613,11707
87614,11705
87615,11711
87616,11712
87617,11716
87618,11700
87619,11707
87620,11689
87621,11709
87622,11713
87623,11706
87624,11706
87625,11724
87626,11715
87627,11711
87628,11719
87629,11720
87630,11716
87631,11711
87632,11701
87633,11705
87634,11704
87635,11708
87636,11722
87637,11715
87638,11710
87639,11709
87640,11713
87641,11716
87642,11716
87643,11703
87644,11706
87645,11719
87646,11712
87647,11734
87648,11714
87649,11719
87650,11709
87651,11699
87652,11713
87653,11719
87654,11716
87655,11720
87656,11716
87657,11719
87658,11715
87659,11718
87660,11708
87661,11715
87662,11727
87663,11713
87664,11722
87665,11725
87666,11707
87667,11719
87668,11725
87669,11718
87670,11719
87671,11707
87672,11704
87673,11721
87674,11712
87675,11718
87676,11716
87677,11730
87678,11718
87679,11713
87680,11717
87681,11714
87682,11724
87683,11709
87684,11718
87685,11711
87686,11718
87687,11721
87688,11726
87689,11705
87690,11717
87691,11709
87692,11713
87693,11727
87694,11725
87695,11733
87696,11725
87697,11723
87698,11714
87699,11716
87700,11718
87701,11721
87702,11725
87703,11704
87704,11728
87705,11725
87706,11713
87707,11705
87708,11731
87709,11724
87710,11714
87711,11732
87712,11728
87713,11720
87714,11737
87715,11720
87716,11733
87717,11709
87718,11719
87719,11719
87720,11726
87721,11727
87722,11719
87723,11724
87724,11721
87725,11724
87726,11725
87727,11719
87728,11725
87729,11737
87730,11728
87731,11724
87732,11729
87733,11709
87734,11724
87735,11711
87736,11734
87737,11719
87738,11719
87739,11719
87740,11733
87741,11711
87742,11706
87743,11734
87744,11718
87745,11734
87746,11722
87747,11724
87748,11728
87749,11748
87750,11724
87751,11720
87752,11711
87753,11732
87754,11713
87755,11712
87756,11718
87757,11707
87758,11721
87759,11720
87760,11711
87761,11711
87762,11713
87763,11715
87764,11713
87765,11711
87766,11717
87767,11722
87768,11714
87769,11710
87770,11710
87771,11719
87772,11712
87773,11701
87774,11716
87775,11712
87776,11711
87777,11714
87778,11706
87779,11700
87780,11706
87781,11712
87782,11708
87783,11712
87784,11716
87785,11708
87786,11699
87787,11704
87788,11712
87789,11710
87790,11705
87791,11690
87792,11710
87793,11713
87794,11707
87795,11711
87796,11695
87797,11721
87798,11718
87799,11716
87800,11712
87801,11712
87802,11715
87803,11725
87804,11701
87805,11706
87806,11692
87807,11707
87808,11691
87809,11737
87810,11702
87811,11698
87812,11705
87813,11711
87814,11689
87815,11710
87816,11693
87817,11703
87818,11713
87819,11703
87820,11701
87821,11702
87822,11725
87823,11697
87824,11702
87825,11712
87826,11692
87827,11711
87828,11712
87829,11705
87830,11699
87831,11706
87832,11714
87833,11694
87834,11702
87835,11691
87836,11715
87837,11720
87838,11700
87839,11700
87840,11713
87841,11719
87842,11713
87843,11705
87844,11713
87845,11694
87846,11712
87847,11714
87848,11695
87849,11716
87850,11711
87851,11692
87852,11722
87853,11702
87854,11702
87855,11707
87856,11702
87857,11706
87858,11715
87859,11714
87860,11707
87861,11705
87862,11702
87863,11708
87864,11715
87865,11703
87866,11708
87867,11694
87868,11702
87869,11710
87870,11705
87871,11714
87872,11718
87873,11711
87874,11708
87875,11704
87876,11699
87877,11717
87878,11707
87879,11702
87880,11702
87881,11714
87882,11703
87883,11702
87884,11698
87885,11714
87886,11715
87887,11693
87888,11710
87889,11705
87890,11674
87891,11704
87892,11698
87893,11689
87894,11704
87895,11712
87896,11698
87897,11707
87898,11723
87899,11706
87900,11718
87901,11697
87902,11700
87903,11702
87904,11704
87905,11686
87906,11703
87907,11704
87908,11714
87909,11713
87910,11707
87911,11723
87912,11700
87913,11702
87914,11701
87915,11719
87916,11701
87917,11711
87918,11696
87919,11712
87920,11705
87921,11706
87922,11694
87923,11711
87924,11705
87925,11701
87926,11713
87927,11708
87928,11699
87929,11711
87930,11726
87931,11709
87932,11726
87933,11717
87934,11697
87935,11713
87936,11712
87937,11705
87938,11716
87939,11707
87940,11705
87941,11718
87942,11718
87943,11702
87944,11716
87945,11724
87946,11709
87947,11708
87948,11704
87949,11708
87950,11707
87951,11708
87952,11689
87953,11708
87954,11702
87955,11710
87956,11707
87957,11703
87958,11714
87959,11699
87960,11705
87961,11708
87962,11715
87963,11706
87964,11702
87965,11714
87966,11718
87967,11716
87968,11704
87969,11718
87970,11718
87971,11713
87972,11730
87973,11710
87974,11711
87975,11715
87976,11726
87977,11723
87978,11716
87979,11728
87980,11715
87981,11715
87982,11715
87983,11715
87984,11709
87985,11710
87986,11695
87987,11707
87988,11715
87989,11727
87990,11708
87991,11732
87992,11721
87993,11700
87994,11716
87995,11705
87996,11708
87997,11723
87998,11715
87999,11715
88000,11709
88001,11715
88002,11714
88003,11720
88004,11723
88005,11709
88006,11709
88007,11716
88008,11714
88009,11722
88010,11703
88011,11706
88012,11714
88013,11716
88014,11712
88015,11718
88016,11712
88017,11725
88018,11721
88019,11703
88020,11718
88021,11716
88022,11723
88023,11712
88024,11701
88025,11717
88026,11714
88027,11716
88028,11725
88029,11707
88030,11713
88031,11712
88032,11709
88033,11716
88034,11718
88035,11724
88036,11715
88037,11706
88038,11715
88039,11723
88040,11729
88041,11705
88042,11719
88043,11718
88044,11725
88045,11730
88046,11721
88047,11705
88048,11717
88049,11727
88050,11717
88051,11731
88052,11713
88053,11720
88054,11719
88055,11725
88056,11728
88057,11698
88058,11724
88059,11726
88060,11709
88061,11722
88062,11727
88063,11721
88064,11725
88065,11716
88066,11717
88067,11730
88068,11734
88069,11718
88070,11718
88071,11720
88072,11720
88073,11716
88074,11717
88075,11728
88076,11724
88077,11718
88078,11746
88079,11727
88080,11715
88081,11715
88082,11721
88083,11722
88084,11716
88085,11726
88086,11696
88087,11732
88088,11734
88089,11722
88090,11731
88091,11716
88092,11725
88093,11725
88094,11734
88095,11734
88096,11723
88097,11743
88098,11716
88099,11724
88100,11722
88101,11742
88102,11723
88103,11732
88104,11731
88105,11724
88106,11734
88107,11726
88108,11704
88109,11726
88110,11726
88111,11728
88112,11735
88113,11723
88114,11730
88115,11730
88116,11733
88117,11726
88118,11725
88119,11720
88120,11713
88121,11722
88122,11746
88123,11746
88124,11728
88125,11718
88126,11742
88127,11733
88128,11719
88129,11729
88130,11733
88131,11726
88132,11725
88133,11721
88134,11724
88135,11724
88136,11737
88137,11733
88138,11721
88139,11721
88140,11729
88141,11723
88142,11743
88143,11724
88144,11723
88145,11729
88146,11719
88147,11750
88148,11731
88149,11737
88150,11721
88151,11750
88152,11726
88153,11713
88154,11735
88155,11731
88156,11740
88157,11732
88158,11717
88159,11757
88160,11738
88161,11725
88162,11734
88163,11732
88164,11738
88165,11740
88166,11733
88167,11745
88168,11749
88169,11734
88170,11727
88171,11745
88172,11726
88173,11735
88174,11736
88175,11733
88176,11727
88177,11729
88178,11721
88179,11729
88180,11721
88181,11743
88182,11726
88183,11738
88184,11732
88185,11724
88186,11729
88187,11726
88188,11739
88189,11726
88190,11715
88191,11732
88192,11739
88193,11726
88194,11724
88195,11744
88196,11717
88197,11728
88198,11716
88199,11719
88200,11729
88201,11721
88202,11733
88203,11707
88204,11708
88205,11708
88206,11718
88207,11717
88208,11718
88209,11726
88210,11702
88211,11701
88212,11727
88213,11711
88214,11715
88215,11710
88216,11715
88217,11711
88218,11704
88219,11708
88220,11707
88221,11710
88222,11705
88223,11717
88224,11686
88225,11712
88226,11724
88227,11714
88228,11710
88229,11709
88230,11714
88231,11714
88232,11711
88233,11700
88234,11725
88235,11725
88236,11714
88237,11696
88238,11702
88239,11706
88240,11719
88241,11710
88242,11716
88243,11719
88244,11704
88245,11695
88246,11694
88247,11709
88248,11707
88249,11718
88250,11730
88251,11696
88252,11708
88253,11718
88254,11715
88255,11707
88256,11696
88257,11698
88258,11707
88259,11711
88260,11709
88261,11703
88262,11703
88263,11702
88264,11720
88265,11692
88266,11697
88267,11697
88268,11700
88269,11695
88270,11714
88271,11709
88272,11704
88273,11688
88274,11708
88275,11697
88276,11711
88277,11719
88278,11695
88279,11710
88280,11698
88281,11699
88282,11697
88283,11704
88284,11705
88285,11684
88286,11715
88287,11695
88288,11702
88289,11695
88290,11694
88291,11703
88292,11705
88293,11704
88294,11700
88295,11704
88296,11723
88297,11708
88298,11707
88299,11699
88300,11709
88301,11699
88302,11712
88303,11695
88304,11706
88305,11693
88306,11711
88307,11717
88308,11700
88309,11688
88310,11712
88311,11711
88312,11703
88313,11696
88314,11698
88315,11697
88316,11687
88317,11711
88318,11701
88319,11686
88320,11700
88321,11718
88322,11697
88323,11705
88324,11709
88325,11702
88326,11702
88327,11715
88328,11697
88329,11712
88330,11720
88331,11700
88332,11691
88333,11687
88334,11694
88335,11696
88336,11705
88337,11698
88338,11707
88339,11693
88340,11700
88341,11684
88342,11695
88343,11691
88344,11704
88345,11713
88346,11699
88347,11694
88348,11702
88349,11696
88350,11706
88351,11704
88352,11697
88353,11696
88354,11695
88355,11710
88356,11701
88357,11703
88358,11711
88359,11700
88360,11703
88361,11708
88362,11699
88363,11697
88364,11692
88365,11684
88366,11697
88367,11700
88368,11709
88369,11699
88370,11696
88371,11699
88372,11717
88373,11705
88374,11701
88375,11697
88376,11694
88377,11685
88378,11701
88379,11692
88380,11705
88381,11691
88382,11718
88383,11702
88384,11709
88385,11709
88386,11711
88387,11703
88388,11718
88389,11692
88390,11707
88391,11701
88392,11708
88393,11694
88394,11705
88395,11698
88396,11716
88397,11700
88398,11705
88399,11699
88400,11689
88401,11708
88402,11700
88403,11697
88404,11699
88405,11688
88406,11715
88407,11698
88408,11693
88409,11704
88410,11699
88411,11698
88412,11688
88413,11706
88414,11710
88415,11696
88416,11707
88417,11695
88418,11711
88419,11701
88420,11690
88421,11701
88422,11702
88423,11709
88424,11700
88425,11689
88426,11699
88427,11695
88428,11704
88429,11706
88430,11699
88431,11692
88432,11710
88433,11696
88434,11689
88435,11699
88436,11686
88437,11717
88438,11699
88439,11702
88440,11703
88441,11711
88442,11705
88443,11703
88444,11708
88445,11712
88446,11694
88447,11717
88448,11691
88449,11707
88450,11699
88451,11691
88452,11688
88453,11703
88454,11707
88455,11691
88456,11697
88457,11707
88458,11725
88459,11693
88460,11707
88461,11707
88462,11683
88463,11697
88464,11695
88465,11697
88466,11694
88467,11694
88468,11700
88469,11699
88470,11705
88471,11698
88472,11686
88473,11700
88474,11688
88475,11689
88476,11710
88477,11696
88478,11696
88479,11690
88480,11702
88481,11698
88482,11692
88483,11689
88484,11684
88485,11700
88486,11714
88487,11692
88488,11713
88489,11710
88490,11696
88491,11705
88492,11696
88493,11707
88494,11709
88495,11701
88496,11706
88497,11699
88498,11689
88499,11695
88500,11693
88501,11701
88502,11702
88503,11713
88504,11707
88505,11701
88506,11675
88507,11705
88508,11712
88509,11687
88510,11696
88511,11706
88512,11696
88513,11714
88514,11692
88515,11707
88516,11697
88517,11708
88518,11706
88519,11685
88520,11695
88521,11694
88522,11702
88523,11712
88524,11706
88525,11700
88526,11697
88527,11709
88528,11705
88529,11708
88530,11697
88531,11702
88532,11704
88533,11694
88534,11700
88535,11698
88536,11701
88537,11698
88538,11694
88539,11693
88540,11706
88541,11704
88542,11694
88543,11694
88544,11697
88545,11707
88546,11694
88547,11702
88548,11709
88549,11707
88550,11694
88551,11699
88552,11698
88553,11706
88554,11718
88555,11688
88556,11694
88557,11707
88558,11708
88559,11702
88560,11695
88561,11705
88562,11700
88563,11716
88564,11692
88565,11695
88566,11703
88567,11696
88568,11696
88569,11698
88570,11696
88571,11706
88572,11689
88573,11712
88574,11693
88575,11694
88576,11705
88577,11691
88578,11699
88579,11706
88580,11711
88581,11703
88582,11704
88583,11707
88584,11696
88585,11692
88586,11691
88587,11713
88588,11708
88589,11688
88590,11700
88591,11692
88592,11696
88593,11691
88594,11697
88595,11701
88596,11686
88597,11700
88598,11716
88599,11699
88600,11697
88601,11709
88602,11713
88603,11698
88604,11718
88605,11707
88606,11700
88607,11705
88608,11692
88609,11700
88610,11715
88611,11714
88612,11697
88613,11684
88614,11703
88615,11694
88616,11706
88617,11703
88618,11707
88619,11722
88620,11692
88621,11701
88622,11705
88623,11716
88624,11721
88625,11706
88626,11712
88627,11697
88628,11693
88629,11692
88630,11696
88631,11716
88632,11703
88633,11700
88634,11687
88635,11691
88636,11708
88637,11705
88638,11705
88639,11688
88640,11699
88641,11690
88642,11693
88643,11687
88644,11692
88645,11692
88646,11685
88647,11690
88648,11689
88649,11686
88650,11690
88651,11699
88652,11700
88653,11704
88654,11681
88655,11690
88656,11675
88657,11703
88658,11679
88659,11679
88660,11688
88661,11676
88662,11683
88663,11693
88664,11681
88665,11669
88666,11698
88667,11679
88668,11671
88669,11686
88670,11672
88671,11678
88672,11664
88673,11687
88674,11683
88675,11667
88676,11683
88677,11670
88678,11676
88679,11675
88680,11676
88681,11662
88682,11675
88683,11672
88684,11683
88685,11674
88686,11693
88687,11668
88688,11673
88689,11680
88690,11678
88691,11667
88692,11668
88693,11680
88694,11673
88695,11667
88696,11691
88697,11678
88698,11657
88699,11667
88700,11677
88701,11667
88702,11667
88703,11672
88704,11671
88705,11683
88706,11664
88707,11659
88708,11667
88709,11669
88710,11672
88711,11674
88712,11655
88713,11679
88714,11642
88715,11670
88716,11673
88717,11663
88718,11675
88719,11677
88720,11657
88721,11654
88722,11685
88723,11676
88724,11666
88725,11662
88726,11664
88727,11684
88728,11661
88729,11672
88730,11664
88731,11675
88732,11669
88733,11659
88734,11673
88735,11669
88736,11663
88737,11661
88738,11675
88739,11672
88740,11681
88741,11674
88742,11683
88743,11658
88744,11656
88745,11677
88746,11666
88747,11652
88748,11671
88749,11661
88750,11674
88751,11672
88752,11663
88753,11652
88754,11670
88755,11667
88756,11668
88757,11671
88758,11662
88759,11661
88760,11671
88761,11655
88762,11665
88763,11668
88764,11646
88765,11676
88766,11676
88767,11666
88768,11651
88769,11682
88770,11654
88771,11677
88772,11671
88773,11661
88774,11668
88775,11684
88776,11672
88777,11654
88778,11659
88779,11659
88780,11680
88781,11658
88782,11660
88783,11668
88784,11644
88785,11663
88786,11657
88787,11662
88788,11655
88789,11656
88790,11647
88791,11667
88792,11654
88793,11661
88794,11657
88795,11668
88796,11638
88797,11654
88798,11655
88799,11655
88800,11655
88801,11664
88802,11662
88803,11641
88804,11626
88805,11659
88806,11639
88807,11655
88808,11668
88809,11670
88810,11673
88811,11663
88812,11665
88813,11653
88814,11663
88815,11660
88816,11652
88817,11643
88818,11662
88819,11652
88820,11667
88821,11666
88822,11659
88823,11644
88824,11647
88825,11654
88826,11661
88827,11660
88828,11670
88829,11652
88830,11664
88831,11648
88832,11652
88833,11649
88834,11645
88835,11644
88836,11660
88837,11651
88838,11653
88839,11657
88840,11633
88841,11656
88842,11672
88843,11658
88844,11651
88845,11656
88846,11655
88847,11655
88848,11648
88849,11646
88850,11650
88851,11644
88852,11647
88853,11637
88854,11650
88855,11648
88856,11668
88857,11665
88858,11646
88859,11650
88860,11655
88861,11652
88862,11663
88863,11665
88864,11646
88865,11653
88866,11664
88867,11655
88868,11657
88869,11655
88870,11651
88871,11648
88872,11649
88873,11647
88874,11647
88875,11665
88876,11662
88877,11649
88878,11656
88879,11642
88880,11655
88881,11656
88882,11642
88883,11631
88884,11657
88885,11650
88886,11634
88887,11634
88888,11668
88889,11632
88890,11648
88891,11656
88892,11653
88893,11647
88894,11646
88895,11644
88896,11649
88897,11659
88898,11662
88899,11642
88900,11649
88901,11637
88902,11649
88903,11670
88904,11637
88905,11654
88906,11651
88907,11636
88908,11628
88909,11656
88910,11639
88911,11625
88912,11632
88913,11644
88914,11660
88915,11658
88916,11651
88917,11637
88918,11661
88919,11637
88920,11641
88921,11641
88922,11643
88923,11633
88924,11647
88925,11658
88926,11643
88927,11660
88928,11630
88929,11644
88930,11641
88931,11631
88932,11650
88933,11642
88934,11643
88935,11644
88936,11651
88937,11649
88938,11651
88939,11661
88940,11650
88941,11638
88942,11648
88943,11627
88944,11642
88945,11657
88946,11657
88947,11655
88948,11652
88949,11649
88950,11641
88951,11648
88952,11647
88953,11663
88954,11646
88955,11657
88956,11643
88957,11644
88958,11643
88959,11647
88960,11635
88961,11638
88962,11637
88963,11657
88964,11629
88965,11648
88966,11641
88967,11643
88968,11650
88969,11655
88970,11638
88971,11659
88972,11645
88973,11635
88974,11637
88975,11645
88976,11654
88977,11650
88978,11652
88979,11651
88980,11649
88981,11646
88982,11634
88983,11648
88984,11636
88985,11651
88986,11645
88987,11646
88988,11661
88989,11656
88990,11647
88991,11647
88992,11656
88993,11639
88994,11641
88995,11625
88996,11647
88997,11646
88998,11648
88999,11646
89000,11637
89001,11633
89002,11646
89003,11640
89004,11646
89005,11634
89006,11631
89007,11637
89008,11635
89009,11638
89010,11642
89011,11634
89012,11661
89013,11641
89014,11642
89015,11650
89016,11638
89017,11656
89018,11645
89019,11644
89020,11631
89021,11644
89022,11645
89023,11635
89024,11633
89025,11645
89026,11655
89027,11638
89028,11643
89029,11642
89030,11641
89031,11640
89032,11644
89033,11634
89034,11630
89035,11642
89036,11644
89037,11619
89038,11653
89039,11635
89040,11645
89041,11639
89042,11644
89043,11633
89044,11641
89045,11638
89046,11639
89047,11656
89048,11649
89049,11653
89050,11658
89051,11636
89052,11650
89053,11662
89054,11650
89055,11646
89056,11642
89057,11646
89058,11643
89059,11651
89060,11642
89061,11637
89062,11664
89063,11632
89064,11657
89065,11636
89066,11623
89067,11634
89068,11643
89069,11649
89070,11645
89071,11637
89072,11635
89073,11635
89074,11644
89075,11648
89076,11647
89077,11640
89078,11632
89079,11639
89080,11639
89081,11650
89082,11647
89083,11626
89084,11620
89085,11650
89086,11628
89087,11628
89088,11636
89089,11655
89090,11629
89091,11637
89092,11610
89093,11621
89094,11611
89095,11616
89096,11615
89097,11611
89098,11621
89099,11618
89100,11629
89101,11617
89102,11608
89103,11607
89104,11622
89105,11626
89106,11620
89107,11608
89108,11617
89109,11632
89110,11610
89111,11619
89112,11604
89113,11606
89114,11618
89115,11604
89116,11615
89117,11609
89118,11606
89119,11606
89120,11598
89121,11607
89122,11624
89123,11609
89124,11588
89125,11600
89126,11610
89127,11608
89128,11617
89129,11598
89130,11601
89131,11612
89132,11603
89133,11586
89134,11602
89135,11609
89136,11600
89137,11603
89138,11603
89139,11596
89140,11594
89141,11594
89142,11610
89143,11595
89144,11592
89145,11595
89146,11625
89147,11584
89148,11590
89149,11609
89150,11593
89151,11583
89152,11590
89153,11603
89154,11599
89155,11603
89156,11593
89157,11603
89158,11593
89159,11601
89160,11597
89161,11594
89162,11601
89163,11583
89164,11587
89165,11581
89166,11593
89167,11578
89168,11592
89169,11592
89170,11579
89171,11593
89172,11575
89173,11574
89174,11586
89175,11598
89176,11578
89177,11574
89178,11588
89179,11601
89180,11586
89181,11590
89182,11605
89183,11600
89184,11596
89185,11592
89186,11582
89187,11569
89188,11580
89189,11591
89190,11584
89191,11587
89192,11585
89193,11582
89194,11591
89195,11573
89196,11580
89197,11588
89198,11573
89199,11582
89200,11583
89201,11591
89202,11582
89203,11588
89204,11587
89205,11585
89206,11579
89207,11573
89208,11591
89209,11592
89210,11570
89211,11586
89212,11569
89213,11578
89214,11579
89215,11585
89216,11573
89217,11587
89218,11569
89219,11585
89220,11574
89221,11589
89222,11584
89223,11583
89224,11577
89225,11576
89226,11584
89227,11559
89228,11590
89229,11574
89230,11578
89231,11575
89232,11576
89233,11579
89234,11580
89235,11578
89236,11575
89237,11577
89238,11576
89239,11590
89240,11577
89241,11583
89242,11575
89243,11580
89244,11576
89245,11579
89246,11569
89247,11581
89248,11573
89249,11566
89250,11578
89251,11557
89252,11587
89253,11563
89254,11564
89255,11597
89256,11549
89257,11570
89258,11578
89259,11582
89260,11578
89261,11582
89262,11553
89263,11612
89264,11581
89265,11586
89266,11571
89267,11575
89268,11567
89269,11586
89270,11594
89271,11575
89272,11583
89273,11581
89274,11580
89275,11566
89276,11566
89277,11568
89278,11584
89279,11569
89280,11586
89281,11578
89282,11584
89283,11587
89284,11587
89285,11572
89286,11579
89287,11584
89288,11580
89289,11578
89290,11588
89291,11575
89292,11572
89293,11578
89294,11568
89295,11564
89296,11573
89297,11568
89298,11570
89299,11591
89300,11581
89301,11599
89302,11582
89303,11572
89304,11590
89305,11588
89306,11589
89307,11581
89308,11579
89309,11570
89310,11579
89311,11581
89312,11561
89313,11591
89314,11578
89315,11567
89316,11570
89317,11580
89318,11585
89319,11568
89320,11581
89321,11568
89322,11577
89323,11586
89324,11575
89325,11571
89326,11581
89327,11579
89328,11561
89329,11582
89330,11586
89331,11573
89332,11562
89333,11580
89334,11570
89335,11577
89336,11573
89337,11569
89338,11564
89339,11564
89340,11570
89341,11573
89342,11572
89343,11565
89344,11586
89345,11575
89346,11573
89347,11578
89348,11574
89349,11582
89350,11593
89351,11574
89352,11581
89353,11577
89354,11569
89355,11581
89356,11575
89357,11570
89358,11572
89359,11591
89360,11579
89361,11582
89362,11582
89363,11569
89364,11583
89365,11583
89366,11566
89367,11588
89368,11570
89369,11602
89370,11597
89371,11584
89372,11570
89373,11586
89374,11560
89375,11582
89376,11579
89377,11566
89378,11578
89379,11593
89380,11566
89381,11590
89382,11580
89383,11585
89384,11575
89385,11590
89386,11577
89387,11579
89388,11573
89389,11587
89390,11573
89391,11572
89392,11582
89393,11571
89394,11561
89395,11588
89396,11582
89397,11579
89398,11586
89399,11586
89400,11568
89401,11579
89402,11578
89403,11583
89404,11580
89405,11585
89406,11583
89407,11570
89408,11576
89409,11555
89410,11574
89411,11590
89412,11591
89413,11579
89414,11575
89415,11570
89416,11585
89417,11587
89418,11572
89419,11577
89420,11571
89421,11591
89422,11569
89423,11582
89424,11573
89425,11578
89426,11573
89427,11597
89428,11580
89429,11572
89430,11587
89431,11589
89432,11572
89433,11580
89434,11589
89435,11580
89436,11583
89437,11592
89438,11591
89439,11602
89440,11581
89441,11588
89442,11586
89443,11580
89444,11587
89445,11564
89446,11577
89447,11584
89448,11584
89449,11593
89450,11580
89451,11584
89452,11602
89453,11590
89454,11595
89455,11579
89456,11582
89457,11587
89458,11576
89459,11580
89460,11604
89461,11584
89462,11593
89463,11595
89464,11593
89465,11582
89466,11593
89467,11585
89468,11589
89469,11583
89470,11598
89471,11597
89472,11594
89473,11584
89474,11590
89475,11596
89476,11589
89477,11594
89478,11592
89479,11591
89480,11597
89481,11581
89482,11586
89483,11590
89484,11591
89485,11588
89486,11588
89487,11566
89488,11592
89489,11565
89490,11584
89491,11577
89492,11595
89493,11594
89494,11582
89495,11597
89496,11587
89497,11573
89498,11593
89499,11587
89500,11597
89501,11590
89502,11601
89503,11593
89504,11595
89505,11601
89506,11580
89507,11596
89508,11600
89509,11591
89510,11581
89511,11583
89512,11589
89513,11588
89514,11591
89515,11584
89516,11589
89517,11592
89518,11601
89519,11586
89520,11594
89521,11588
89522,11584
89523,11594
89524,11585
89525,11576
89526,11594
89527,11600
89528,11586
89529,11596
89530,11596
89531,11588
89532,11589
89533,11576
89534,11590
89535,11584
89536,11582
89537,11578
89538,11600
89539,11576
89540,11580
89541,11593
89542,11580
89543,11571
89544,11574
89545,11577
89546,11567
89547,11581
89548,11567
89549,11568
89550,11571
89551,11559
89552,11583
89553,11551
89554,11578
89555,11557
89556,11571
89557,11569
89558,11574
89559,11558
89560,11558
89561,11562
89562,11571
89563,11577
89564,11565
89565,11562
89566,11581
89567,11566
89568,11552
89569,11572
89570,11566
89571,11570
89572,11565
89573,11581
89574,11574
89575,11570
89576,11560
89577,11554
89578,11566
89579,11575
89580,11546
89581,11553
89582,11565
89583,11557
89584,11570
89585,11564
89586,11553
89587,11560
89588,11566
89589,11553
89590,11548
89591,11552
89592,11563
89593,11574
89594,11559
89595,11557
89596,11565
89597,11560
89598,11558
89599,11551
89600,11553
89601,11572
89602,11557
89603,11552
89604,11566
89605,11558
89606,11557
89607,11567
89608,11542
89609,11559
89610,11545
89611,11564
89612,11559
89613,11554
89614,11562
89615,11551
89616,11562
89617,11553
89618,11577
89619,11561
89620,11560
89621,11561
89622,11551
89623,11550
89624,11565
89625,11553
89626,11549
89627,11544
89628,11561
89629,11559
89630,11559
89631,11556
89632,11565
89633,11546
89634,11568
89635,11557
89636,11561
89637,11545
89638,11562
89639,11561
89640,11549
89641,11552
89642,11559
89643,11563
89644,11564
89645,11567
89646,11542
89647,11561
89648,11559
89649,11559
89650,11563
89651,11550
89652,11556
89653,11565
89654,11549
89655,11566
89656,11561
89657,11557
89658,11559
89659,11548
89660,11554
89661,11565
89662,11555
89663,11534
89664,11553
89665,11556
89666,11555
89667,11560
89668,11555
89669,11562
89670,11549
89671,11567
89672,11567
89673,11560
89674,11558
89675,11549
89676,11572
89677,11537
89678,11559
89679,11570
89680,11548
89681,11534
89682,11549
89683,11541
89684,11544
89685,11548
89686,11548
89687,11558
89688,11559
89689,11534
89690,11547
89691,11555
89692,11558
89693,11540
89694,11560
89695,11560
89696,11539
89697,11551
89698,11539
89699,11547
89700,11547
89701,11552
89702,11547
89703,11548
89704,11552
89705,11559
89706,11540
89707,11565
89708,11555
89709,11565
89710,11558
89711,11554
89712,11549
89713,11555
89714,11545
89715,11546
89716,11548
89717,11564
89718,11539
89719,11543
89720,11559
89721,11561
89722,11562
89723,11546
89724,11547
89725,11560
89726,11539
89727,11544
89728,11550
89729,11539
89730,11555
89731,11558
89732,11548
89733,11548
89734,11541
89735,11547
89736,11553
89737,11544
89738,11558
89739,11549
89740,11563
89741,11555
89742,11559
89743,11549
89744,11559
89745,11566
89746,11554
